,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members
2578,2578,424,dirty pair,"Adventure, Comedy, Police, Sci-Fi",TV,24.0,7.22,9131.0
2579,2579,10948,ghost in the shell stand alone complex 2nd gig individual eleven tachikoma no hibi,"Comedy, Mecha, Sci-Fi",Special,1.0,7.22,3518.0
2580,2580,5983,higepiyo,Comedy,TV,39.0,7.22,4427.0
2581,2581,665,jojo no kimyou na bouken adventure,"Adventure, Drama, Fantasy, Horror, Shounen, Supernatural, Vampire",OVA,7.0,7.22,20337.0
2582,2582,29927,kaguya hime,"Historical, Kids",Movie,1.0,7.22,470.0
2583,2583,32686,keijo ,"Ecchi, Shounen, Sports",TV,12.0,7.22,83438.0
2584,2584,4375,kyoro chan,"Adventure, Comedy, Fantasy",TV,91.0,7.22,1124.0
2585,2585,1738,muteki kanban musume,"Action, Comedy, Martial Arts, Parody, Shounen",TV,12.0,7.22,12409.0
2586,2586,5200,offside tv ,"Action, Drama, Sports",TV,39.0,7.22,1232.0
2587,2587,785,otaku no video,"Comedy, Drama, Historical, Magic, Mecha, Sci-Fi",OVA,2.0,7.22,13885.0
2588,2588,10822,ranma totteoki talk best of memories,"Comedy, Martial Arts, Slice of Life",OVA,1.0,7.22,1996.0
2589,2589,1601,red garden,"Drama, Mystery",TV,22.0,7.22,27169.0
2590,2590,5691,rekka no honoo final burning,"Action, Adventure, Magic, Martial Arts, School, Sci-Fi, Super Power",Special,1.0,7.22,4083.0
2591,2591,5199,seto no hanayome fan disc,"Comedy, Parody, School",Special,2.0,7.22,4855.0
2592,2592,1066,shakugan no shana specials,"Comedy, Parody",Special,4.0,7.22,27261.0
2593,2593,566,tetsuwan birdy,"Action, Comedy, Sci-Fi, Shounen",OVA,4.0,7.22,13855.0
2594,2594,21085,witch craft works,"Action, Fantasy, Magic, Seinen, Supernatural",TV,12.0,7.22,106381.0
2595,2595,1543,yoake mae yori ruriiro na crescent love,"Comedy, Romance, School, Sci-Fi",TV,12.0,7.22,22770.0
2596,2596,29513,aki no kanade,"Music, School, Slice of Life",Movie,1.0,7.21,9611.0
2597,2597,54,appleseed movie ,"Action, Drama, Mecha, Military, Police, Sci-Fi, Shounen",Movie,1.0,7.21,49553.0
2598,2598,762,bleach memories in the rain,"Action, Adventure, Drama, Shounen, Supernatural",Special,1.0,7.21,78111.0
2599,2599,2043,cat 039 s eye,"Action, Adventure, Comedy, Mystery, Romance",TV,73.0,7.21,7608.0
2600,2600,1312,chikyuu bouei kigyou dai guard,"Adventure, Comedy, Mecha, Military, Sci-Fi",TV,26.0,7.21,4838.0
2601,2601,8362,crayon shin chan movie 08 arashi wo yobu jungle,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1.0,7.21,1517.0
2602,2602,10155,dog days,"Action, Adventure, Fantasy, Magic",TV,13.0,7.21,97809.0
2603,2603,2517,eikoku koi monogatari emma intermission,"Drama, Historical, Romance, Seinen, Slice of Life",Special,1.0,7.21,3261.0
2604,2604,28211,harmony,"Psychological, Sci-Fi",Movie,1.0,7.21,25245.0
2605,2605,7088,ichiban ushiro no daimaou,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, School, Shounen",TV,12.0,7.21,203618.0
2606,2606,4156,ichigo mashimaro episode 0,Comedy,Special,1.0,7.21,9610.0
2607,2607,432,iria zeiram the animation,"Action, Adventure, Sci-Fi, Space",OVA,6.0,7.21,10208.0
2608,2608,31405,joker game,"Drama, Historical, Military",TV,12.0,7.21,102560.0
2609,2609,9159,kaibutsu oujo ova ,"Action, Comedy, Horror, Shounen, Supernatural",OVA,3.0,7.21,8690.0
2610,2610,2176,kiddy grade ignition,"Action, Mecha, Sci-Fi, Super Power",Movie,1.0,7.21,3466.0
2611,2611,20649,kimi no iru machi ova,"Drama, Romance, Slice of Life",OVA,2.0,7.21,9866.0
2612,2612,21853,love live school idol project recap,"Music, School, Slice of Life",Special,1.0,7.21,4249.0
2613,2613,1588,mamoru kun ni megami no shukufuku wo ,"Comedy, Romance, School",TV,24.0,7.21,16922.0
2614,2614,4926,marco haha wo tazunete sanzenri,"Adventure, Drama",Movie,1.0,7.21,1060.0
2615,2615,11761,medaka box,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",TV,12.0,7.21,110042.0
2616,2616,21603,mekakucity actors,"Comedy, Romance, Sci-Fi, Super Power, Supernatural",TV,12.0,7.21,198876.0
2617,2617,1135,munto toki no kabe wo koete,"Action, Fantasy, Magic, Super Power",OVA,1.0,7.21,7843.0
2618,2618,2200,muteki choujin zanbot 3,"Action, Drama, Mecha, Sci-Fi, Shounen",TV,23.0,7.21,1570.0
2619,2619,11021,muv luv alternative total eclipse,"Action, Mecha, Military, Sci-Fi",TV,24.0,7.21,55531.0
2620,2620,1546,negima ,"Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Supernatural",TV,26.0,7.21,44009.0
2621,2621,1619,negima haru special ,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance, Shounen, Super Power",OVA,1.0,7.21,13563.0
2622,2622,1944,photon,"Action, Adventure, Comedy, Drama, Ecchi, Mecha, Romance, Sci-Fi",OVA,6.0,7.21,7935.0
2623,2623,12221,precure all stars movie new stage mirai no tomodachi,"Fantasy, Magic, Shoujo",Movie,1.0,7.21,2530.0
2624,2624,609,saishuu heiki kanojo another love song,"Drama, Romance, Sci-Fi",OVA,2.0,7.21,12239.0
2625,2625,6203,sasameki koto,"Comedy, Romance, School, Shoujo Ai",TV,13.0,7.21,34297.0
2626,2626,2117,shin captain tsubasa,"Action, Shounen, Sports",OVA,13.0,7.21,4630.0
2627,2627,1101,tenchi muyou manatsu no eve,"Action, Comedy, Sci-Fi, Shounen, Space",Movie,1.0,7.21,10523.0
2628,2628,9733,the tv show,Music,Music,1.0,7.21,2066.0
2629,2629,1539,touch cross road kaze no yukue,"Romance, Shounen, Sports",Special,1.0,7.21,1513.0
2630,2630,19383,yami shibai,"Dementia, Horror, Supernatural",TV,13.0,7.21,33275.0
2631,2631,1264,yoroiden samurai troopers,"Adventure, Samurai, Sci-Fi, Shounen",TV,39.0,7.21,11015.0
2632,2632,5458,yu gi oh duel monsters battle city special,"Adventure, Fantasy, Game, Shounen",Special,1.0,7.21,9429.0
2633,2633,3505,yuusha shirei dagwon,"Action, Adventure, Martial Arts, Mecha, School, Super Power",TV,48.0,7.21,689.0
2634,2634,367,akazukin chacha ova,"Comedy, Fantasy, Magic",OVA,3.0,7.2,1659.0
2635,2635,1079,armitage iii,"Action, Adventure, Mecha, Police, Romance, Sci-Fi",OVA,4.0,7.2,14930.0
2636,2636,19877,battle spirits sword eyes gekitouden,Shounen,TV,21.0,7.21,570.0
2637,2637,9907,bokura no live kimi to no life,Music,Music,1.0,7.2,10426.0
2638,2638,6747,dance in the vampire bund,"Action, Supernatural, Vampire",TV,12.0,7.2,121005.0
2639,2639,2669,doraemon movie 06 nobita no little star wars,"Fantasy, Space",Movie,1.0,7.2,1059.0
2640,2640,2678,doraemon movie 18 nobita no nejimaki city boukenki,"Adventure, Fantasy, Kids, Shounen",Movie,1.0,7.2,896.0
2641,2641,15159,fantastic children special,Slice of Life,Special,1.0,7.2,873.0
2642,2642,9367,freezing,"Action, Drama, Ecchi, Harem, Martial Arts, Romance, Sci-Fi, Seinen",TV,12.0,7.2,159273.0
2643,2643,10115,friends mononoke shima no naki,"Comedy, Fantasy, Kids",Movie,1.0,7.19,601.0
2644,2644,30290,fw hamatora,"Comedy, Mystery, Super Power",Movie,1.0,7.2,3718.0
2645,2645,15811,girls und panzer specials,"Military, School",Special,6.0,7.2,15228.0
2646,2646,729,hiatari ryoukou ,"Comedy, Romance, School, Sports",TV,48.0,7.2,1527.0
2647,2647,4549,hokuto no ken raoh gaiden ten no haoh,"Action, Drama, Martial Arts",TV,13.0,7.2,6659.0
2648,2648,1336,kyoushoku soukou guyver ii,"Action, Adventure, Drama, Horror, Sci-Fi",OVA,6.0,7.2,4876.0
2649,2649,4851,lupin iii seven days rhapsody,"Action, Adventure, Comedy, Shounen",Special,1.0,7.2,2482.0
2650,2650,16890,makai ouji devils and realist,"Comedy, Demons, Fantasy, Historical, Mystery, School, Shoujo, Supernatural",TV,12.0,7.2,59819.0
2651,2651,23227,mikakunin de shinkoukei kamoniku tte midori ppoi aji ga suru no ne ,"Comedy, Romance, Seinen, Slice of Life",OVA,1.0,7.2,21717.0
2652,2652,24171,mushibugyou ova,"Action, Fantasy, Historical, Martial Arts, Samurai, Shounen, Super Power",OVA,3.0,7.2,3636.0
2653,2653,3752,nagagutsu wo haita neko 80 nichikan sekai isshuu,"Adventure, Kids",Movie,1.0,7.2,925.0
2654,2654,4662,neo angelique abyss second age,"Adventure, Fantasy, Harem, Shoujo",TV,13.0,7.2,12975.0
2655,2655,2490,one piece mezase kaizoku yakyuu ou,"Comedy, Fantasy, Shounen, Sports",Movie,1.0,7.2,20054.0
2656,2656,1564,pokemon advanced generation,"Action, Adventure, Comedy, Fantasy, Kids",TV,192.0,7.2,67386.0
2657,2657,592,popolocrois,"Adventure, Fantasy",TV,26.0,7.2,1065.0
2658,2658,31919,pripara movie mi nna no akogare let 039 s go prix paris,"Music, School, Shoujo, Slice of Life",Movie,1.0,7.2,502.0
2659,2659,32094,reikenzan hoshikuzu tachi no utage,"Comedy, Fantasy, Magic",TV,12.0,7.2,30153.0
2660,2660,20047,sakura trick,"Comedy, Romance, School, Seinen, Shoujo Ai, Slice of Life",TV,12.0,7.2,108011.0
2661,2661,478,sousei no aquarion,"Action, Mecha, Romance, Sci-Fi, Super Power, Supernatural",TV,26.0,7.2,46647.0
2662,2662,2452,space adventure cobra,"Action, Adventure, Sci-Fi, Space",Movie,1.0,7.2,3586.0
2663,2663,8986,supernatural the animation,"Action, Demons, Horror, Supernatural",OVA,22.0,7.2,18528.0
2664,2664,23587,the idolm ster cinderella girls,"Comedy, Drama, Music",TV,13.0,7.2,33042.0
2665,2665,20035,toaru majutsu no index endymion no kiseki special,"Action, Magic, Sci-Fi, Super Power",Special,1.0,7.2,11241.0
2666,2666,1555,tokimeki memorial only love,"Comedy, Harem, Romance, School",TV,25.0,7.2,24691.0
2667,2667,2331,uchuu densetsu ulysses 31,"Action, Adventure, Sci-Fi, Space",TV,26.0,7.2,2297.0
2668,2668,3446,biohazard degeneration,"Action, Horror, Sci-Fi",Movie,1.0,7.19,20172.0
2669,2669,568,bubblegum crisis tokyo 2040,"Adventure, Mecha, Sci-Fi, Shounen",TV,26.0,7.19,20079.0
2670,2670,831,chicchana yukitsukai sugar,"Comedy, Fantasy, Slice of Life",TV,24.0,7.19,14955.0
2671,2671,2354,devilman tanjou hen,"Demons, Horror, Sci-Fi, Supernatural",OVA,1.0,7.19,7171.0
2672,2672,1796,dirty pair the movie,"Adventure, Comedy, Police, Sci-Fi",Movie,1.0,7.19,3227.0
2673,2673,393,escaflowne,"Adventure, Drama, Fantasy, Mecha, Romance, Sci-Fi, Shoujo",Movie,1.0,7.19,37379.0
2674,2674,6959,ga geijutsuka art design class ova,"Comedy, School, Seinen, Slice of Life",OVA,1.0,7.19,3284.0
2675,2675,28539,garo movie divine flame,"Action, Demons, Fantasy, Magic, Supernatural",Movie,1.0,7.18,7179.0
2676,2676,3447,ghost in the shell stand alone complex solid state society uchikoma no hibi,"Comedy, Mecha, Sci-Fi",Special,1.0,7.19,8937.0
2677,2677,23619,haiyore nyaruko san w ova,"Comedy, Ecchi, Parody",OVA,1.0,7.19,14585.0
2678,2678,2998,hi no tori uchuu hen,"Drama, Fantasy, Sci-Fi",OVA,1.0,7.19,1158.0
2679,2679,6909,jungle taitei yuuki ga mirai wo kaeru,Adventure,Special,1.0,7.19,1163.0
2680,2680,1864,koisuru tenshi angelique kagayaki no ashita,"Drama, Fantasy, Harem, Romance, Shoujo",TV,12.0,7.19,5827.0
2681,2681,1261,kyattou ninden teyandee,"Action, Comedy, Mecha, Sci-Fi, Shounen, Super Power",TV,54.0,7.19,7112.0
2682,2682,149,loveless,"Action, Drama, Fantasy, Mystery, Romance, Shoujo, Shounen Ai, Supernatural",TV,12.0,7.19,85554.0
2683,2683,33299,magic kyun renaissance,"Magic, Music, Romance, School",TV,13.0,7.19,12095.0
2684,2684,2931,mokke,"Mystery, Slice of Life, Supernatural",TV,24.0,7.19,8362.0
2685,2685,30016,nanbaka,"Action, Comedy, Drama",TV,13.0,7.19,57325.0
2686,2686,350,ojamajo doremi,"Comedy, Magic",TV,51.0,7.19,19222.0
2687,2687,6324,omamori himari,"Action, Comedy, Demons, Ecchi, Harem, Romance, Supernatural",TV,12.0,7.19,119572.0
2688,2688,5279,sekirei hajimete no otsukai,Comedy,Special,1.0,7.19,32430.0
2689,2689,12709,tales of symphonia the animation sekai tougou hen specials,Comedy,Special,3.0,7.19,3692.0
2690,2690,7144,uchuu senkan yamato fukkatsu hen,"Action, Adventure, Drama, Military, Space",Movie,1.0,7.19,2005.0
2691,2691,3614,yakushiji ryouko no kaiki jikenbo,"Mystery, Police, Supernatural",TV,13.0,7.19,11002.0
2692,2692,754,yuki no joou,"Adventure, Drama, Fantasy",TV,36.0,7.19,2228.0
2693,2693,26165,yuri kuma arashi,"Drama, Fantasy, Psychological, School, Seinen, Shoujo Ai",TV,12.0,7.19,48549.0
2694,2694,3354,zombie loan specials,"Action, Shounen, Supernatural",Special,2.0,7.19,22182.0
2695,2695,493,armitage iii poly matrix,"Action, Adventure, Mecha, Military, Police, Romance, Sci-Fi",Movie,1.0,7.18,9186.0
2696,2696,7817,b gata h kei,"Comedy, Ecchi, Romance, School, Seinen",TV,12.0,7.18,192719.0
2697,2697,33080,brotherhood final fantasy xv,Action,ONA,5.0,7.18,29445.0
2698,2698,5032,cobra the animation,"Action, Adventure, Sci-Fi, Space",TV,13.0,7.18,4361.0
2699,2699,2907,cyborg kuro chan,"Comedy, Sci-Fi",TV,66.0,7.18,3188.0
2700,2700,2651,doraemon doraemon comes back movie ,"Comedy, Fantasy, Kids",Movie,1.0,7.18,672.0
2701,2701,5197,dragon league,"Adventure, Comedy, Fantasy, Shounen, Sports",TV,39.0,7.18,558.0
2702,2702,32801,dungeon ni deai wo motomeru no wa machigatteiru darou ka ova,"Action, Adventure, Comedy, Fantasy, Romance",OVA,1.0,7.18,23370.0
2703,2703,26057,fate kaleid liner prisma illya 2wei ova,"Comedy, Ecchi, Fantasy, Magic",OVA,1.0,7.18,14351.0
2704,2704,1829,gedo senki,"Adventure, Fantasy, Magic",Movie,1.0,7.18,59243.0
2705,2705,6867,halo legends,"Action, Drama, Military, Sci-Fi",ONA,9.0,7.18,21190.0
2706,2706,23083,happiness charge precure movie ningyou no kuni no ballerina,"Fantasy, Kids, Magic, Shoujo",Movie,1.0,7.18,1332.0
2707,2707,247,harukanaru toki no naka de hachiyou shou,"Demons, Fantasy, Historical, Magic, Shoujo, Supernatural",TV,26.0,7.18,14550.0
2708,2708,8206,hime chen otogi chikku idol lilpri,"Magic, Shoujo",TV,51.0,7.18,6118.0
2709,2709,3027,hokuto no ken yuria den,"Action, Adventure, Drama, Martial Arts",OVA,1.0,7.18,3713.0
2710,2710,606,kazemakase tsukikage ran,"Adventure, Comedy, Historical, Martial Arts, Samurai",TV,13.0,7.18,7893.0
2711,2711,2077,kindaichi shounen no jikenbo,"Mystery, School, Shounen",Movie,1.0,7.18,1641.0
2712,2712,2797,koukou tekken den tough,"Action, Martial Arts, Shounen",OVA,3.0,7.18,2398.0
2713,2713,6379,kyou no 5 no 2 tv takarabako,"Comedy, Ecchi, School, Seinen",OVA,1.0,7.18,5553.0
2714,2714,7066,mahoromatic i 039 m home ,"Comedy, Ecchi, Romance, Sci-Fi",Special,2.0,7.18,5760.0
2715,2715,604,mahou no stage fancy lala,"Comedy, Drama, Magic, Music, Romance, Shoujo",TV,26.0,7.18,5991.0
2716,2716,2044,mahou no tenshi creamy mami,"Comedy, Fantasy, Magic, Romance, School, Sci-Fi, Shoujo",TV,52.0,7.18,5112.0
2717,2717,5030,maria holic,"Comedy, Parody, School, Shoujo Ai",TV,12.0,7.18,104663.0
2718,2718,1110,mermaid melody pichi pichi pitch pure,"Adventure, Comedy, Magic, Romance, Shoujo",TV,39.0,7.18,19311.0
2719,2719,2279,nagagutsu wo haita neko,"Adventure, Fantasy, Kids",Movie,1.0,7.18,1804.0
2720,2720,3059,ninja senshi tobikage,"Adventure, Mecha, Sci-Fi, Shounen, Space",TV,43.0,7.18,1941.0
2721,2721,1199,nintama rantarou,"Comedy, Shounen",TV,2.0,7.18,2255.0
2722,2722,32603,okusama ga seitokaichou ,"Comedy, Ecchi, Romance, School, Shounen",TV,12.0,7.17,37570.0
2723,2723,461,one piece movie 3 chinjuu jima no chopper oukoku,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1.0,7.18,36558.0
2724,2724,1569,otome wa boku ni koishiteru,"Comedy, Drama, Romance, School",TV,12.0,7.18,42190.0
2725,2725,11009,pokemon 3d adventure 2 pikachu no kaitei daibouken,"Adventure, Comedy, Fantasy, Kids",Movie,1.0,7.18,5158.0
2726,2726,34514,pokemon generations,"Action, Adventure, Fantasy, Game, Kids",ONA,18.0,7.21,295.0
2727,2727,2369,rental magica,"Fantasy, Mystery, Supernatural",TV,24.0,7.18,39806.0
2728,2728,20973,sekai seifuku bouryaku no zvezda,"Action, Comedy, Fantasy",TV,12.0,7.18,67877.0
2729,2729,938,shin getter robo tai neo getter robo,"Action, Mecha, Sci-Fi, Shounen",OVA,4.0,7.18,2339.0
2730,2730,3138,solty rei special,"Comedy, Drama",Special,1.0,7.18,2641.0
2731,2731,6098,sora no manimani,"Comedy, Romance, School, Slice of Life",TV,12.0,7.18,28652.0
2732,2732,10351,tenchi muyou ryououki 2nd season picture drama,"Comedy, Sci-Fi, Shounen, Space",Special,1.0,7.18,3626.0
2733,2733,448,tenjou tenge the ultimate fight,"Adventure, Drama, Martial Arts, Romance, Shounen, Supernatural",OVA,2.0,7.18,29039.0
2734,2734,7654,tokyo magnitude 8 0 recap,Drama,Special,1.0,7.18,4257.0
2735,2735,2470,uchuu kaizoku captain harlock arcadia gou no nazo,"Action, Adventure, Drama, Sci-Fi, Space",Movie,1.0,7.18,2579.0
2736,2736,21439,uta no prince sama maji love revolutions,"Comedy, Harem, Music, Romance, School, Shoujo",TV,13.0,7.18,27997.0
2737,2737,3486,yuusha tokkyuu might gaine,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,47.0,7.18,1021.0
2738,2738,32717,aikatsu stars ,"Music, School, Shoujo, Slice of Life",TV,2.0,7.17,4485.0
2739,2739,31080,anne happy ,"Comedy, School, Slice of Life",TV,12.0,7.17,32040.0
2740,2740,284,area 88 tv ,"Action, Drama, Military, Romance, Shounen",TV,12.0,7.17,7563.0
2741,2741,286,b 039 t x,"Adventure, Mecha, Sci-Fi, Shounen",TV,25.0,7.17,5913.0
2742,2742,23237,chuunibyou demo koi ga shitai ren specials,Comedy,Special,7.0,7.17,20337.0
2743,2743,6217,crayon shin chan movie 03 unkokusai no yabou,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1.0,7.17,1617.0
2744,2744,992,dual parallel trouble adventures,"Action, Comedy, Harem, Mecha, Sci-Fi, Shounen",TV,13.0,7.17,10636.0
2745,2745,19067,future card buddyfight,Game,TV,64.0,7.17,3417.0
2746,2746,2815,geragera boes monogatari,"Comedy, Kids",TV,52.0,7.17,869.0
2747,2747,2132,inukami the movie tokumei reiteki sousakan karina shirou ,"Comedy, Ecchi, Magic, Romance, Supernatural",Movie,1.0,7.17,13115.0
2748,2748,5978,kannagi moshimo kannagi ga attara ,"Comedy, School, Shounen, Supernatural",Special,1.0,7.17,22155.0
2749,2749,3110,kaze no naka no shoujo kinpatsu no jeanie,"Drama, Historical",TV,52.0,7.17,1414.0
2750,2750,17741,kimi no iru machi,"Drama, Romance, Slice of Life",TV,12.0,7.17,63418.0
2751,2751,1436,lupin iii twilight gemini no himitsu,"Action, Adventure, Comedy, Shounen",Special,1.0,7.17,3493.0
2752,2752,252,madlax,"Drama, Magic, Military, Mystery, Psychological, Shounen, Supernatural",TV,26.0,7.17,25995.0
2753,2753,10690,magic tree house,"Adventure, Magic",Movie,1.0,7.17,3433.0
2754,2754,4997,mahoromatic 2 end year special,"Comedy, Ecchi, Military, Romance, Sci-Fi",Special,1.0,7.17,4236.0
2755,2755,33003,mahou shoujo ikusei keikaku,"Action, Fantasy, Supernatural, Thriller",TV,12.0,7.17,46024.0
2756,2756,442,naruto movie 1 dai katsugeki yuki hime shinobu houjou dattebayo ,"Adventure, Comedy, Drama, Historical, Shounen, Supernatural",Movie,1.0,7.17,120571.0
2757,2757,31404,netoge no yome wa onnanoko ja nai to omotta ,"Comedy, Ecchi, Game, Romance, School",TV,12.0,7.17,137102.0
2758,2758,10302,pokemon diamond amp pearl specials,"Action, Comedy, Fantasy, Kids",Special,2.0,7.17,5913.0
2759,2759,11569,precure all stars dx the dance live miracle dance stage e youkoso,"Fantasy, Magic, Music, Shoujo",OVA,1.0,7.17,1057.0
2760,2760,33713,seihou bukyou outlaw star specials,"Action, Adventure, Comedy, Ecchi, Sci-Fi",Special,2.0,7.16,1509.0
2761,2761,17391,senyuu specials,"Action, Comedy, Fantasy, Shounen",Special,4.0,7.17,10194.0
2762,2762,27441,show by rock ,"Comedy, Music",TV,12.0,7.17,32061.0
2763,2763,32038,show by rock ,"Comedy, Music",TV,12.0,7.17,8964.0
2764,2764,2586,soukou kihei votoms kakuyaku taru itan,"Drama, Mecha, Military, Sci-Fi",OVA,5.0,7.17,1761.0
2765,2765,1602,soukou no strain,"Drama, Ecchi, Mecha, Military, Sci-Fi, Space",TV,13.0,7.17,14925.0
2766,2766,2011,taiho shichau zo special,"Action, Comedy, Police, Shounen",TV,20.0,7.17,2856.0
2767,2767,6312,taiho shichau zo full throttle special,"Action, Adventure, Comedy, Police",Special,1.0,7.17,1536.0
2768,2768,3137,tsurikichi sanpei,"Adventure, Sports",TV,109.0,7.17,1650.0
2769,2769,1922,urusei yatsura movie 3 remember my love,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,1.0,7.17,2897.0
2770,2770,30419,wake up girls beyond the bottom,"Drama, Music",Movie,1.0,7.18,2555.0
2771,2771,548,wonderful days,"Action, Drama, Romance, Sci-Fi",Movie,1.0,7.17,23422.0
2772,2772,31588,all out ,"School, Seinen, Sports",TV,25.0,7.16,35461.0
2773,2773,7152,anyamal tantei kiruminzoo,"Comedy, Magic, Shoujo",TV,50.0,7.16,3605.0
2774,2774,1051,ao no 6 gou,"Action, Adventure, Mecha, Military, Sci-Fi",OVA,4.0,7.16,29487.0
2775,2775,1554,asatte no houkou ,"Drama, Supernatural",TV,12.0,7.16,16909.0
2776,2776,751,bomberman jetters,"Action, Adventure, Comedy, Mystery, Sci-Fi, Shounen",TV,52.0,7.16,1876.0
2777,2777,34077,cardfight vanguard g next,"Action, Game, Shounen",TV,2.0,7.16,1363.0
2778,2778,3432,chou mashin eiyuuden wataru,"Action, Adventure, Comedy, Mecha",TV,51.0,7.16,615.0
2779,2779,30383,classroom crisis,"School, Sci-Fi",TV,13.0,7.16,55977.0
2780,2780,2913,daisougen no chiisana tenshi bush baby,"Adventure, Drama",TV,40.0,7.16,889.0
2781,2781,3033,digimon tamers bousou digimon tokkyuu,"Adventure, Comedy, Sci-Fi, Shounen",Movie,1.0,7.16,14037.0
2782,2782,1803,dirty pair lovely angels yori ai wo komete,"Action, Adventure, Comedy, Police, Sci-Fi",OVA,2.0,7.16,2038.0
2783,2783,16385,dog days 039 039 ,"Action, Adventure, Fantasy, Magic",TV,12.0,7.16,34576.0
2784,2784,1045,elf wo karu mono tachi,"Adventure, Comedy, Ecchi, Fantasy, Magic, Shounen",TV,12.0,7.16,13581.0
2785,2785,5267,gamba no bouken,"Adventure, Kids",TV,26.0,7.16,790.0
2786,2786,4476,gensoumaden saiyuuki kibou no zaika,"Adventure, Fantasy",OVA,1.0,7.16,2557.0
2787,2787,3327,giant gorg,"Adventure, Mecha, Sci-Fi",TV,26.0,7.16,1300.0
2788,2788,9723,hakuouki hekketsuroku episode 0,"Action, Drama, Harem, Historical, Josei, Samurai, Supernatural, Vampire",Special,1.0,7.16,8025.0
